"Name","X","Y"
"Ideal Kidz Kindergarten",103.8067738,1.4378735
"Little Talent Childcare & Development Centre",103.72692,1.350572
"Far Eastern Kindergarten",103.838244,1.315441
"Sunshine Kids Educare Private Limited",103.898193,1.367067
"Daystar Child Development Centre",103.696892,1.335467
"My First Skool",103.746686,1.404108
"Sweetlands Childcare Clementi 607 ",103.767733,1.304253
"Hope Community Kindergarten Tampines",103.951927,1.36121
"Creative Thinkers Preschool ",103.772179,1.340938
"Bethel Kinderlites",103.886822,1.321746
"Galilee Kindergarten",103.746559,1.32161
"My First Skool",103.755999,1.343683
"Carpe Diem Springs ",103.8357319,1.273589
"Kim Keat Christian Church Kindergarten",103.8659459,1.324261
"Trehaus Pte Ltd",103.850074,1.29133
"Grace House Kindergarten",103.747213,1.364453
"Kidscampus Jw ",103.692894,1.343058
"Aaytozee @ Hillview ",103.761842,1.358662
"Nanyang Kindercare Centre ",103.763012,1.383822
"Posso Preschool @ West Coast Rise ",103.7536669,1.315196
"Moe Kindergarten @ Oasis",103.9109669,1.4047715
"Superland Pre-School (Pl) ",103.894819,1.319291
"Pcf Sparkletots Preschool @ Hong Kah North Blk 446 (Ds)",103.739272,1.3501309
"Mfc Kindergarten",103.890687,1.299809
"Redpony Centre Cashew ",103.766129,1.370915
"Safari House Preschool Lakeside",103.7246567,1.3457863
"Brainy Bee Junior Education ",103.88248,1.333818
"Bestcare Montessori ",103.862294,1.31786
"Glory Kindergarten",103.775658,1.338288
"Kinderland Preschool",103.842258,1.319597
"Kinderland Preschool",103.846712,1.279376
"Nurturestars Child Care",103.706428,1.334908
"Hope Community Kindergarten (Choa Chu Kang)",103.7407549,1.37778
"Maple Bear Holland ",103.783006,1.313493
"Pcs Hougang Centre",103.885794,1.352903
"Kiddiwinkie Schoolhouse @ Grandstand ",103.870395,1.3453219
"Little Footprints Preschool ",103.764671,1.30534
"Little Footprints Preschool ",103.778781,1.428852
"Little Footprints Preschool @ Balestier ",103.845696,1.327097
"Sunflower Kinderhub @ Amk Llp",103.838153,1.372467
"Sunflower Kinderhub Llp",103.8674209,1.380781
"Ikids World ",103.865222,1.384649
"Carpe Diem Childcare Resort ",103.908163,1.419662
"Skool4kidz Centre",103.8480128,1.4208104
"My World Preschool Ltd.",103.79501,1.440376
"Modern Montessori Pre School Centre",103.898586,1.391988
"My First Skool",103.70998,1.344899
"Learning Vision @ Work ",103.9900509,1.3621589
"My First Skool",103.960669,1.36643
"My First Skool",103.826763,1.278286
"My World Preschool Ltd.",103.861971,1.323861
"Mindchamps Preschool@Raffles Town Club Pte.ltd",103.82437,1.322014
"My World Preschool Ltd.",103.846052,1.369435
"My First Skool",103.7708612,1.3810669
"Kids Mansion Childcare ",103.753597,1.328234
"Mrc Kindergarten (Yishun South)",103.835301,1.416239
"Pcs Woodlands Centre",103.77273,1.441628
"My First Skool",103.855623,1.374013
"My World Preschool Ltd.",103.832517,1.425896
"My First Skool",103.927769,1.327174
"My First Skool",103.890502,1.375183
"Totsville Montessori Preschool Llp",103.849482,1.364445
"My First Skool",103.858479,1.336221
"My First Skool",103.772663,1.429359
"Sunflower Preschool @ Punggol Field Walk ",103.911934,1.393006
"Happy Town Child Care Centre",103.872887,1.31554
"Ywca West Coast Child Development Centre",103.760683,1.3108359
"My First Skool",103.72331,1.339289
"My First Skool",103.855864,1.331355
"Skool4kidz Centre",103.80082,1.435023
"Sunflower Preschool @ Punggol Field ",103.903178,1.399505
"Rainbow Childcare ",103.712422,1.346517
"Bumble Bee Child Care Centre",103.787497,1.433486
"Quayside Isle Preparatory School",103.8420188,1.2476743
"Little Footprints Schoolhouse (Yishun) ",103.827832,1.4299519
"Citikids Academy ",103.84754,1.28169
"White Lodge Kindergarten Phoenix Park Pte Ltd",103.814719,1.298561
"White Lodge Kindergarten East Coast ",103.882267,1.310402
"White Lodge West Coast ",103.786409,1.2800609
"White Lodge Bukit Timah ",103.801614,1.332286
"My First Skool",103.866351,1.334612
"My World Preschool Ltd",103.8935746,1.3635188
"Amazing Star Montessori House (Cck)",103.740791,1.389397
"Dreamkids Kindergarten @ East Gate Pte Ltd",103.903276,1.304483
"Maple Bear Preschool ",103.835474,1.287747
"Pcs Holland Village Centre",103.793103,1.308714
"Brightyears Childcare Centre ",103.902292,1.33251
"My First Skool",103.8061666,1.4463396
"My First Skool",103.932273,1.3315809
"The Little Skool-House International ",103.84953,1.285398
"Hanis Montessori Kindergarten (Woodlands)",103.774511,1.427247
"Hanis Montessori Kindergarten ( Pasir Ris )",103.936794,1.3744289
"Hanis Montessori Kindergarten ( Tampines )",103.958562,1.35654
"Hanis Montessori Kindergarten (Enterprise One)",103.902292,1.33251
"Hanis Montessori Kindergarten ( Choa Chu Kang )",103.747111,1.390391
"Green Pastures Child Centre",103.81095,1.321485
"Learning Vision @ Work ",103.801402,1.327567
"The Little Skool-House International ",103.794411,1.326962
"Sweetlands Childcare Farrer Rd 6 ",103.80729,1.316842
"Arts Junior Montessori Llp",103.811383,1.288391
"Eager Beaver Schoolhouse 2 ",103.808176,1.285731
"Bloomberry Babies & Kids ",103.808282,1.285099
"Healthy Start Child Development Centre",103.822312,1.282906
"My First Skool",103.822253,1.289476
"Brilliant Tots Preschool ",103.841213,1.3811929
"The Caterpillar's Cove ",103.7445445,1.3357631
"Ichiban (Noble) Childcare ",103.6913,1.33877
"Little Greenhouse @ Sengkang Pte. Ltd.",103.900424,1.393389
"Al-Nasry@Jurong West Kindergarten",103.699049,1.347322
"Canberra Schoolhouse ",103.876783,1.364418
"My First Skool",103.8557809,1.342751
"Happy Family Edu-Hub ",103.952015,1.362652
"Little Greenhouse @ Jw ",103.724078,1.347304
"Carpe Diem Juniors ",103.8654339,1.309974
"Little Greenhouse Childcare & Development ",103.834636,1.414798
"Agape Little Uni (Kallang) ",103.87257,1.31265
"Learning Vision @ Work ",103.844052,1.387928
"My First Skool",103.808801,1.29449
"Little Ones Kindergarten",103.78001,1.313979
"Seeds D' Learning House",103.905339,1.30646
"Josiah Montessori Kindergarten",103.9602589,1.354349
"Small Wonder Preschool",103.9341128,1.3654327
"Kidz Meadow Childcare & Development Centre",103.880329,1.382643
"Kidz Meadow Childcare & Development Centre",103.830921,1.43708
"Pibos Garden ",103.785148,1.3366499
"The Little Skool-House International ",103.941842,1.352109
"Carpe Diem Schoolhouse ",103.8424157,1.3380686
"Merlionkids @ Kovan ",103.880836,1.368609
"Nafa Arts Preschool",103.851217,1.299834
"Little Woods Montessori Pre-School ",103.83824,1.3189979
"Aces Champion Enterprise (Singapore) Llp",103.908052,1.318842
"Sunflower Preschool @ Bedok ",103.93348,1.326057
"Sdm Childcare Centre (Bartley) Pte Ltd",103.882234,1.343073
"Da Little Preschool At Cecil Private Limited",103.848329,1.2793509
"Mulberry Learning Centre International ",103.745812,1.328684
"Key Elementary Eduhouse ",103.707193,1.345423
"My First Skool",103.858367,1.321138
"Edugarden Discovery ",103.7245,1.351884
"Pu Ti Child Care Centre",103.882846,1.320063
"Carpe Diem Childcare ",103.746911,1.360902
"Citikids Edventure ",103.772294,1.384512
"The Little Kids House - Vegetarian",103.901069,1.392088
"Haven Infant & Toddler Centre",103.857548,1.325442
"Brighton Montessori International Pre-School @ Sunset",103.767503,1.323497
"Nanyang Kindergarten",103.80584,1.317682
"My First Skool",103.884066,1.371214
"Amity Juniors ",103.749486,1.344533
"Lumiere Montessori House Pte Ltd",103.869774,1.346997
"Heartyland Infant Care ",103.751861,1.381435
"My First Skool",103.771818,1.3890395
"My First Skool",103.7136998,1.3443237
"Nashwa Childcare Centre",103.722638,1.354315
"My First Skool",103.697755,1.338918
"Bethesda (Bukit Arang) Kindergarten",103.867643,1.349335
"Raffles House Preschool ",103.832012,1.319185
"Bethlehem Educare Centre",103.957027,1.350722
"Kiddy Campus",103.90403,1.323327
"Little Beez Playskool",103.9541969,1.3629039
"Little World Child Care And Development Centre ",103.901676,1.383816
"Kiddy Campus",103.74432,1.399994
"Acekidz @ Work ",103.750966,1.4032
"My First Skool",103.899465,1.382678
"My First Skool",103.895541,1.387009
"The Sunbird Child Development Centre ",103.906014,1.386636
"My First Skool",103.74457,1.397302
"E-Bridge Pre-School ",103.7641529,1.379962
"Iroha Kindergarten",103.880885,1.308095
"Chengzhu Mandarin Kindergarten",103.788392,1.30528
"Child At Street 11 Ltd",103.839309,1.370583
"My First Skool",103.850621,1.362118
"My First Skool",103.849062,1.368423
"Kids' Star Child Development Centre (S) ",103.858475,1.369882
"My First Skool",103.854642,1.370103
"Cm Central ",103.839812,1.374125
"Mindchamps Preschool @ Yio Chu Kang ",103.846743,1.381524
"Shaws Cdlc @Lorong Chuan Pte. Ltd",103.8593099,1.354327
"Brighton Montessori Centres ",103.84615,1.380399
"Carpe Diem @ Ite ",103.8554865,1.3777036
"Little Champs Schoolhouse (Montessori) ",103.855892,1.367554
"My First Skool",103.834765,1.380965
"My First Skool",103.843151,1.368934
"Little Genius Educare Centre",103.856647,1.3640779
"Learning Kidz Educare ",103.8487339,1.3892199
"Kids And Kins Child Care Centre",103.8323769,1.369731
"Super Talent Childcare Ltd",103.841373,1.365265
"My World Preschool Ltd.",103.853431,1.37064
"Pcs Ang Mo Kio Child Care Centre",103.854888,1.365756
"Learning Vision @ Work Pte .Ltd.",103.848988,1.378461
"Innate Montessori @ Cp ",103.719871,1.325076
"My World Preschool Ltd.",103.721115,1.338733
"Raffles Kidz @ Jurong West ",103.72498,1.325641
"My First Skool",103.721784,1.335581
"Genesis Child Care (Tj) ",103.7209869,1.327439
"Initium Academy ",103.870377,1.387591
"Raffles Kidz @ Yio Chu Kang ",103.860077,1.390253
"Little Wonders Montessori Childcare @ Remaja ",103.759815,1.358425
"Sunflower Preschool @ Mindef ",103.76087,1.372155
"Raffles Kidz @ Bukit Panjang ",103.759643,1.3781699
"Montessori @ Graceland ",103.758494,1.376199
"Little Wonders Montessori Childcare @ Hillview ",103.759259,1.35396
"Little Footprints Preschool Pte Ltd",103.693516,1.33981
"New Life Community Services",103.796303,1.430537
"Tzu Chi Great Love Preschool",103.828637,1.4296629
"Wat Patthar Educare Centre",103.79786,1.436343
"Sail Playhouse ",103.8167183,1.442849
"Sunflower Preschool @ Yishun ",103.8435099,1.416074
"Busy Bees Singapore ",103.888141,1.395348
"Agape Little Uni. @ Upper Serangoon ",103.9018447,1.3767518
"Learning Seeds Child Development Centre Pte.ltd.",103.811534,1.2688
"Tots N Toys ",103.754847,1.328092
"Safari House Preschool Jurong",103.747567,1.32954
"Creative O Preschoolers' Bay",103.745812,1.328684
"Ace @ Work Educare ",103.750273,1.324817
"Mindchamps Preschool @ Tanglin ",103.81569,1.297893
"Mindchamps Chinese Preschool @ Cecil St ",103.84906,1.280607
"Learning Vision @ Work ",103.848564,1.279732
"E-Bridge Pre-School ",103.9096697,1.3890125
"Carpe Diem First Years ",103.955766,1.366562
"Superland Pre-School (Outram) ",103.835159,1.284815
"Just Kids @ St George's ",103.863465,1.324568
"Carpe Diem Young Joy ",103.770558,1.383802
"My First Skool",103.886871,1.389219
"My First Skool",103.856473,1.322824
"My First Skool",103.705113,1.344413
"My First Skool",103.725206,1.354093
"My World Preschool Ltd.",103.8290071,1.2868894
"Toddlers' Cottage",103.887252,1.320126
"My First Skool",103.702327,1.343975
"Ace @ Work Enrichment ",103.745961,1.392868
"My First Skool",103.718014,1.345216
"Pat's Schoolhouse ",103.849211,1.299129
"Mindchamps Preschool @ Zhongshan Park ",103.8465446,1.3271587
"My World Preschool Ltd",103.8611206,1.3274702
"Carpe Diem Ace Learners ",103.7533553,1.3438637
"Bethany Presbyterian Child Development Centre",103.880519,1.348317
"Kiddiwinkie Schoolhouse @ Grandstand ",103.793667,1.337685
"Superland Pre-School (Ue Square) ",103.842695,1.292181
"Carpe Diem Kidz Universe ",103.7967929,1.285209
"Etonhouse Pre-School ",103.886659,1.300978
"Tots Town Preschool @ Sembawang",103.815046,1.452046
"En-Naeem Mosque Kindergarten",103.89231,1.361231
"Modern Montessori Preschool Centre",103.75048,1.360346
"Just Kids @Marine Parade ",103.915939,1.305042
"Cherie Hearts Little Play House ",103.8896312,1.3352497
"Moe Kindergarten @ Fern Green",103.8797996,1.3977267
"Moe Kindergarten @Kranji",103.7477849,1.393694
"Moe Kindergarten @ First Toa Payoh",103.855651,1.340145
"Moe Kindergarten @ Pei Tong",103.767747,1.315889
"Moe Kindergarten @ Wellington",103.8219,1.452297
"Moe Kindergarten @ Fernvale",103.873919,1.389948
"Moe Kindergarten @ Anchor Green",103.887283,1.390652
"Moe Kindergarten @ Waterway",103.9184708,1.3990541
"Moe Kindergarten @ Punggol Cove",103.89861,1.4116904
"Moe Kindergarten @ Springdale",103.8896801,1.3949667
"Moe Kindergarten @ Fernvale Link",103.8794439,1.3969278
"Moe Kindergarten @ Sengkang Green",103.8751169,1.3925337
"Moe Kindergarten @ Punggol View",103.90518,1.4052971
"Moe Kindergarten @ Farrer Park",103.850992,1.312139
"Cavenur Kindergarten Pte Ltd",103.932987,1.360046
"Smiling Star Singapore Pte. Ltd",103.77097,1.376344
"Kingdom Education ",103.7696507,1.3437195
"Little Paddington Preschool Serangoon ",103.884771,1.366058
"Bambini Montessori ",103.828204,1.280216
"Skool4kidz Centre",103.9368809,1.3623148
"Sweetlands Childcare Woodlands 886c ",103.7947853,1.438512
"Nobleland Arts N Learning Place @Punggol ",103.8969087,1.4054135
"Nobleland Arts N Learning Place @Waterway ",103.9136821,1.4020525
"Brainy Bunch International Montessori (Woodlands)",103.8035138,1.4340771
"Learning Vision @ Work ",103.79392,1.430554
"Appleland Playhouse",103.811563,1.280543
"Mindchamps Preschool @ Bedok ",103.921272,1.32347
"Mindchamps Preschool @ West Coast Plaza Pte. Limited",103.766292,1.303843
"Cuddle Kids Playhouse ",103.792275,1.428826
"Iman Childcare (Simei) ",103.957024,1.344831
"Ymca Child Development Centre",103.776463,1.433961
"My First Skool",103.960519,1.374903
"Maplebear Smartcubs ",103.8634469,1.311457
"E-Bridge Pre-School ",103.8075265,1.2760649
"Innate Montessori ",103.766223,1.344253
"Kidz Meadow Childcare & Development Centre",103.879869,1.379635
"Pat's Schoolhouse ",103.793074,1.3283069
"Berry Tree@Punggol ",103.906762,1.401073
"Hundred Thoughts ",103.801734,1.2752619
"Whizland Montessori ",103.757298,1.3784559
"Learning Kidz Academy ",103.942969,1.353213
"My First Skool",103.961011,1.351207
"Safari House Preschool Bt Timah",103.775833,1.343236
"My First Skool",103.9574279,1.360636
"Arts Kidz Pre-School Pte Ltd",103.833507,1.273225
"Sunshine Kids Care Centre ",103.9065679,1.398276
"Apricot Academy (Laguna) ",103.932002,1.310052
"Learning Vision @ Work ",103.840807,1.320024
"Chiltern House Turf Club",103.793906,1.334689
"My First Skool",103.93787,1.345189
"Little Petals Preschool ",103.8435841,1.4366874
"Sweetlands Childcare Yishun 458 ",103.846232,1.420691
"Skool4kidz Centre",103.9224532,1.3276206
"Skool4kidz Centre",103.772549,1.441578
"Skool4kidz Centre",103.7589378,1.387306
"Daystar Child Development Centre",103.794112,1.306555
"Global Tots ",103.798869,1.310443
"Ymca Child Development Centre-Bukit Batok",103.752481,1.348489
"My First Skool",103.781518,1.433186
"Big Foot Pre School Llp",103.761438,1.308699
"Learning Vision @ Work ",103.84564,1.321097
"The Little Skool-House International ",103.838436,1.4237979
"Kidscampus West Coast ",103.760958,1.311206
"Divinity Kindergarten",103.894764,1.326911
"Our Future Prodigies ",103.883512,1.329209
"Leap Kids Preschool @ Woodlands ",103.8023911,1.434085
"Carpe Diem Starlets 1 ",103.751619,1.378192
"Urban Kids Childcare ",103.8067738,1.4378735
"Maplebear Grandstand ",103.795463,1.335398
"Kidz Meadow Childcare & Development Centre",103.789567,1.442924
"Camberley International Pre-School Private Limited",103.965012,1.36126
"E-Bridge Pre-School ",103.909874,1.403755
"My First Skool",103.866396,1.324448
"Spring Buds Learning Campus ",103.82841,1.450282
"Mlk Education ",103.757663,1.315987
"Nanyang Children School",103.808121,1.273562
"Carpe Diem Young Minds ",103.952518,1.354837
"My First Skool",103.9039134,1.4071685
"The Kids' Inn",103.889771,1.316273
"My First Skool",103.769202,1.31954
"Cherie Hearts Preschool ",103.873258,1.324625
"Cherie Hearts @ Bedok Central ",103.932968,1.324961
"Safari House Preschool Toa Payoh",103.847565,1.331827
"My First Skool",103.9474599,1.3705562
"Our Children's House ",103.882959,1.34663
"Schoolhouse By The Bay ",103.884513,1.300615
"Leap Kids Preschool @Jalan Lana ",103.918921,1.323501
"Wharton Eastcoast ",103.9541689,1.319406
"Kidsville Child Care & Development Centre",103.8378369,1.430748
"Cherie Hearts @ Upper Thomson ",103.826824,1.386085
"Mindchamps Preschool@Boon Keng ",103.8659116,1.3145725
"Carpe Diem @ Nordcom ",103.8142608,1.4442612
"Macpherson Sheng Hong Childcare Centre",103.874606,1.330028
"Mindchamps Preschool @ Buona Vista ",103.792766,1.3016049
"Amazing Star Montessori House (Ubi)",103.902291,1.3294379
"My World Preschool Ltd.",103.773705,1.374784
"Carpe Diem Young Hearts ",103.961513,1.355072
"The Little Skool-House International ",103.8353588,1.2779173
"Learning Vision @ Work ",103.779601,1.288119
"Whizkid Preschool Center ",103.906661,1.30138
"Caelum Junior @ Bendemeer ",103.862385,1.316459
"Pariposa ",103.769187,1.339936
"Joy Talent Childcare Centre ",103.7158819,1.351014
"The Little Skool-House International ",103.843691,1.410939
"Mindchamps Preschool @ Woodlands ",103.8023911,1.434085
"My First Skool",103.957114,1.347885
"Cherie Hearts Justkidz ",103.6975,1.344044
"Canberra Preschool ",103.8142608,1.4442612
"Cherie Hearts Preschool & Early Development Centre ",103.818704,1.26448
"Lighthouse Educare ",103.8035138,1.4340771
"Pre-School By-The-Park (Dunearn) ",103.788057,1.334615
"My First Skool",103.9063989,1.395408
"Maple Bear Educare ",103.785101,1.280574
"Canossaville Children And Community Services",103.882253,1.326166
"My World Preschool Ltd.",103.946224,1.373136
"Averbel Child Development Centre ",103.832888,1.429805
"Blue House International",103.796843,1.33624
"Jus Infants @ East Coast ",103.922644,1.311889
"Safari House Preschool Jw",103.694113,1.338574
"Little Greenhouse @ Bukit Batok ",103.750278,1.358959
"Brainy Bunch International Montessori, Pasir Ris Branch",103.962933,1.374216
"Les Petits Gaulois ",103.924052,1.312724
"Josiah Montessori : City Childcare Centre",103.858967,1.295968
"Maplebear Kids House ",103.852673,1.320902
"E-Bridge Pre-School ",103.9141947,1.3993183
"My World Preschool Ltd.",103.95335,1.345275
"Rainforest Schoolhouse ",103.850264,1.323028
"Sunflower Preschool @ Frankel ",103.918834,1.314874
"My First Skool",103.933542,1.320942
"My First Skool",103.897426,1.311343
"Chee Hwan Kog Childcare Centre",103.887448,1.376299
"Sweetlands Childcare Woodlands 896b ",103.79259,1.437122
"Superland Pre-School (100 Am)",103.843549,1.274929
"Sunflower Kiddy Star Preschool ",103.932373,1.348349
"His Little Kingdom Child Care & Development Centre",103.825986,1.428595
"My First Skool",103.852295,1.340544
"Bright Child Educare Centre",103.778734,1.437475
"My First Skool",103.807183,1.443526
"Global Child Development Centre",103.798664,1.433862
"Just Kids @ Woodlands ",103.798843,1.447239
"Sunny Bunny Montessori ",103.825698,1.384938
"Learning Vision @ Work ",103.7848498,1.2936595
"My First Skool",103.841041,1.287543
"Alphabet Playhouse @ East Coast ",103.940605,1.314115
"Babyplanet Montessori ",103.951882,1.319822
"Planet Montessori ",103.951883,1.319823
"Academy Kidz Inc ",103.920965,1.322589
"Rainbow Cove @ Sennett ",103.937991,1.316385
"Sunflower Tinkleland Private Limited",103.894131,1.33295
"Bright Kids School House ",103.907849,1.398379
"Genius School House",103.915398,1.398895
"Kids' Kingdom Child Development And Learning Centre",103.909737,1.401021
"My First Skool",103.915066,1.394965
"My First Skool",103.911517,1.394191
"My First Skool",103.9094609,1.398317
"Little Mighty Me ",103.902472,1.403054
"My First Skool",103.8986369,1.403084
"My First Skool",103.9051999,1.406609
"My First Skool",103.901646,1.400546
"Raffles Kidz @ Punggol ",103.905373,1.415611
"My First Skool",103.900785,1.388552
"Blossom Fantasia Centre ",103.968906,1.3615489
"Learning Vision @ Work ",103.791436,1.304481
"Alphabet Playhouse Child Care And Learning Centre ",103.839578,1.298573
"Wesley Vineyard Childcare Ltd.",103.820881,1.273635
"Huda Childcare ",103.8023911,1.434085
"Superland Pre-School @ Kacc",103.842992,1.281155
"My First Skool",103.862021,1.303593
"Raffles House @ Paya Lebar Private Limited",103.888305,1.331215
"Maris Kidz Schoolhouse",103.9588519,1.345588
"Mindchamps Preschool @ City Square Pte. Ltd",103.85662,1.311403
"The Orange Tree (Simei) ",103.9042769,1.332915
"Spring Brainy Kidz Group ",103.902291,1.3294379
"Yy Childcare Centre ",103.8788469,1.353469
"Smi Berriis Preschool @Jurong West ",103.687567,1.340368
"Moriah Child Care And Development Centre",103.957452,1.3435299
"My First Skool",103.771251,1.3782319
"Agape Child Care(Cck) ",103.748983,1.395883
"Agape Child Care(Sk) ",103.89061,1.3929689
"Cherie Hearts Little Angels ",103.870656,1.329251
"The Orange Tree (Cck) ",103.759111,1.3792359
"My First Skool",103.763908,1.387733
"Sweetlands Childcare Jw 484 ",103.726612,1.348222
"Elfa Preschool",103.874294,1.350706
"Grow & Glow @ Pasir Ris 21 Centre",103.961888,1.372428
"My First Skool",103.848246,1.4229369
"Our First Steps Preschool ",103.8435841,1.4366874
"Mindchamps Preschool @ Yishun ",103.8435841,1.4366874
"The Glitter Rainbow Skool ",103.8431867,1.4363508
"My First Skool",103.835239,1.420378
"Pcs Yishun Child Care Centre",103.8476529,1.425964
"Kidsville Child Care & Development Centre",103.836157,1.432693
"Just Kids @ Yishun ",103.836039,1.436158
"My First Skool",103.833009,1.419382
"Learning Vision @ Work ",103.73862,1.377746
"Posso Preschool @ Bukit Timah ",103.799342,1.330675
"Maplebear Schoolhouse ",103.897543,1.3194189
"Mindchamps Preschool @ Changi Airport ",103.98651,1.356716
"Mindchamps Chinese Preschool@Thomson Pte. Limited",103.839769,1.333502
"Sunflower Baby House ",103.793667,1.337685
"Pre-School By-The-Park ",103.810569,1.326787
"The Little Skool-House International ",103.839502,1.333665
"Carpe Diem Kids Academy @ Watten ",103.806913,1.327733
"Just Kids Learning Place ",103.742681,1.348643
"Playscapes@4pm",103.913689,1.331335
"Mindchamps Preschool @ Mbc ",103.798929,1.2749379
"Carpe Diem Kinderace ",103.7491359,1.351658
"Pat's Schoolhouse ",103.815968,1.416646
"The Little Skool-House International ",103.852437,1.282387
"My First Skool",103.816647,1.447541
"Cherie Hearts @ Admirax ",103.815813,1.46213
"Kidz Kulture Schoolhouse ",103.921816,1.338449
"My First Skool",103.827693,1.289917
"My First Skool",103.895546,1.3843399
"Just Kids @ Choa Chu Kang ",103.744413,1.377542
"Eshkol Valley @ Sengkang Pearl ",103.900593,1.386567
"Lutheran Child Care Centre",103.950185,1.352404
"Leap Schoolhouse @ City Square Mall ",103.85662,1.311403
"The Little Champions (Tlc) ",103.8812086,1.3182285
"Pat's Schoolhouse ",103.878068,1.354161
"Pat's Schoolhouse ",103.840269,1.317162
"My First Skool",103.9403729,1.376751
"First Step Child Care And Child Development Centre",103.952777,1.368009
"Cherie Hearts Kidz Campus ",103.94193,1.378441
"My First Skool",103.948873,1.3688149
"Mindchamps Chinese Preschool@Tampines Central Private Limited",103.943035,1.352584
"Early Learning's Fun Preschool ",103.768075,1.335991
"Mindchamps Preschool @ Holland V ",103.7953129,1.310177
"My First Skool",103.84266,1.275241
"Mindchamps Preschool @ Tampines Central 6 ",103.942261,1.353041
"My First Skool",103.851258,1.33739
"My First Skool",103.850476,1.331679
"My First Skool",103.766582,1.318489
"My First Skool (Ds)",103.795799,1.443882
"Brilliant Kids Learning Cove",103.749398,1.352618
"Iman Childcare (Bukit Batok) ",103.75787,1.347408
"Prince Siddhattha Child Care Centre",103.7534249,1.346822
"My First Skool",103.7588789,1.351002
"Appleland Montessori Child Care Centre",103.74175,1.347291
"Kidzpro Llp",103.941256,1.348462
"The Kidz Zone ",103.841487,1.276945
"Life Journiz ",103.842229,1.277966
"Kidskingdom @ Bedok Reservoir Llp",103.921938,1.338044
"My First Skool",103.763313,1.312507
"My First Skool",103.884029,1.37381
"My First Skool",103.889365,1.3514409
"Sweetlands Childcare Woodlands @ Ace The Place ",103.7921843,1.4275473
"Modern Montessori Preschool Centre",103.793925,1.444194
"Sweetlands Childcare Woodlands 608 ",103.796712,1.436225
"Phyllis' Riccia School ",103.780919,1.428009
"Sweetlands Childcare Woodlands 643 ",103.801694,1.437829
"Little Treasures Childcare(Woodlands) Pte. Limited",103.791807,1.441768
"Greenland Childcare ",103.870582,1.320843
"Everland Child Care & Development Centre",103.900994,1.392537
"Carpe Diem Educare ",103.7650003,1.377629
"Carpe Diem Schoolhouse ",103.77446,1.338216
"Orion Preschool",103.89388,1.312895
"Pebble Place Development Centre",103.8928619,1.313183
"Acekidz Creative Educare",103.8820609,1.376329
"Twinklekidz @ Bendemeer ",103.863297,1.31708
"Blossom Blissparkle Centre ",103.757312,1.321496
"Josiah Babies (Aperia)",103.8642941,1.3104579
"Agape Little Uni. @ Clementi ",103.76596,1.311906
"Cherie Hearts @ Science Park I ",103.791239,1.288147
"Pcf Sparkletots Preschool @ Tampines-Changkat Blk 106 (Ey)",103.947515,1.347602
"Pcf Sparkletots Preschool @ Bukit Panjang Blk 254 (Ey)",103.7738229,1.379626
"Pcf Sparletots Preschool @ Joo Chiat (Ds)",103.907658,1.312265
"Skool4kidz Campus @ Fernvale Lane",103.8593528,1.3035192
